Empoyee_No,Empoyee_Name,FirstName,LastName,JobGrade,Contract_Type,Birthday,Status,Sex,Age,Update_DT,Create_DT
AB0961,Dudley D'Amore,Dudley,D'Amore,17,C,1968-08-21,Single,Female,40,2019-03-17,2018-03-11
AB0962,Palmira Nader,Palmira,Nader,15,P,1958-07-01,Marry,Male,50,2019-07-13,2018-08-20
AB0963,Gerard Howell,Gerard,Howell,15,C,1982-11-22,Marry,Male,35,2019-07-25,2018-09-18
AB0964,Rickey Hammes,Rickey,Hammes,18,P,1982-01-21,Marry,Female,41,2019-07-26,2018-11-18
AB0965,Edmundo Schaefer,Edmundo,Schaefer,14,P,1979-09-19,Single,Female,36,2019-05-22,2018-04-14
AB0966,Aliza Grimes,Aliza,Grimes,19,P,1973-03-24,Marry,Male,31,2019-01-17,2018-07-22
AB0967,Bruce Corwin,Bruce,Corwin,14,P,1970-12-06,Single,Female,27,2019-06-09,2018-04-08
AB0968,Reed Rippin,Reed,Rippin,15,P,1959-04-14,Marry,Female,27,2019-05-31,2018-08-22
AB0969,Guy Grimes,Guy,Grimes,20,C,1973-03-18,Marry,Male,42,2019-02-13,2018-09-24
AB0970,Aurelio Walker,Aurelio,Walker,10,C,1962-02-22,Marry,Female,44,2019-05-09,2018-10-19
AB0971,Tod Stamm,Tod,Stamm,11,P,1994-08-29,Single,Female,49,2019-02-07,2018-03-02
AB0972,Karl Fahey,Karl,Fahey,12,C,1974-11-04,Single,Male,47,2019-01-01,2018-09-05
AB0973,Gilberte Collins,Gilberte,Collins,15,P,1968-07-17,Marry,Female,41,2019-04-13,2018-02-20
AB0974,Lanie Gibson,Lanie,Gibson,14,C,1984-02-18,Single,Female,33,2019-02-26,2018-05-09
AB0975,Thersa Thiel,Thersa,Thiel,19,C,1981-01-26,Single,Male,40,2019-12-15,2018-12-05
AB0976,Jimmie Powlowski,Jimmie,Powlowski,13,P,1985-02-19,Marry,Male,27,2019-04-27,2018-12-28
AB0977,Louetta Marquardt,Louetta,Marquardt,11,C,1967-07-27,Marry,Female,41,2019-09-22,2018-02-08
AB0978,Britt Huel,Britt,Huel,16,P,1991-03-01,Single,Male,41,2019-07-03,2018-07-17
AB0979,Rolland Beer,Rolland,Beer,18,P,1973-03-06,Single,Female,43,2019-10-18,2018-05-16
AB0980,Yuko Cole,Yuko,Cole,20,P,1957-05-16,Marry,Female,32,2019-03-08,2018-12-30
AB0981,Wendell Shanahan,Wendell,Shanahan,20,C,1988-08-28,Single,Male,28,2019-06-05,2018-04-20
AB0982,Austin Reichert,Austin,Reichert,12,P,1962-04-24,Single,Male,29,2019-06-28,2018-01-01
AB0983,Murray Heidenreich,Murray,Heidenreich,19,P,1987-07-30,Marry,Female,50,2019-04-13,2018-09-04
AB0984,Beatrice Koss,Beatrice,Koss,11,C,1979-06-10,Single,Female,50,2019-02-02,2018-04-20
AB0985,Garland Ratke,Garland,Ratke,12,C,1974-10-20,Marry,Female,36,2019-10-01,2018-02-06
AB0986,Ehtel Jacobi,Ehtel,Jacobi,20,C,1982-08-09,Single,Female,27,2019-10-12,2018-12-24
AB0987,Crysta Howe,Crysta,Howe,15,C,1975-05-25,Single,Male,28,2019-09-03,2018-12-27
AB0988,Humberto Senger,Humberto,Senger,11,P,1994-05-11,Marry,Male,32,2019-08-21,2018-01-15
AB0989,India Watsica,India,Watsica,19,P,1973-07-04,Marry,Male,40,2019-01-28,2018-11-11
AB0990,Alan Mills,Alan,Mills,14,C,1981-01-20,Marry,Female,27,2019-11-17,2018-03-03
AB0991,Leora Becker,Leora,Becker,14,P,1963-08-25,Single,Male,49,2019-02-14,2018-02-08
AB0992,Teodoro Mitchell,Teodoro,Mitchell,16,C,1990-02-27,Single,Female,41,2019-06-05,2018-07-04
AB0993,Jeffery Halvorson,Jeffery,Halvorson,17,P,1981-04-22,Single,Male,32,2019-04-03,2018-07-29
AB0994,Christy Effertz,Christy,Effertz,18,C,1975-10-04,Single,Female,37,2019-10-17,2018-10-08
AB0995,Dan Runte,Dan,Runte,10,P,1995-04-07,Single,Male,27,2019-03-19,2018-12-25
AB0996,Jonathan Collier,Jonathan,Collier,16,P,1968-07-15,Marry,Male,44,2019-03-10,2018-08-17
AB0997,Leesa Gibson,Leesa,Gibson,10,C,1993-07-14,Marry,Male,36,2019-02-27,2018-04-05
AB0998,Verlie Glover,Verlie,Glover,10,P,1957-02-04,Single,Female,39,2019-10-27,2018-11-10
AB0999,Eusebio Frami,Eusebio,Frami,14,P,1975-04-19,Marry,Female,28,2019-04-18,2018-10-26
AB1000,Hershel O'Conner,Hershel,O'Conner,12,P,1972-06-19,Marry,Female,29,2019-03-16,2018-05-13
